NEW CALL,1
NEW ENGLAND TELEPHONE AND TELEGRAPH COMPANY,1
NEW KIND OF SOCIETY,1
NE 28,1
NBC TV's,1
NEW SOFTWARE,1
October 2, 1986,1
N. Phoenix,1
N.A.C.,1
N.D.,1
Ohhh,1
Offices              ,1
Office of Strategic Services,1
N0 CHARGEZ T0 U WH0 IZ THA KAWLING PARTY MAKIN THA,1
Office of Special Investigations,1
NAMELESS,1
Octothorpe Productions    ,1
NAP,1
Octopus,1
October Teleconnect,1
October 8, 1989,1
October 4, 1989,1
NASA Elite,1
NASCOMP,1
October 31, 1993,1
October 30, 1989,1
NATIONAL GEOGRAPHIC,1
October 27, 1989,1
October 27, 1985,1
October 25, 1989,1
NEW REALITIES,1
NEW YORK TIMES MAGAZINE,1
N WAREZ,1
Oct 1987,1
NIBBLES AWAY II CAN BE,1
NIBLS,1
Oct 1980,1
Oct,1
Ocean Research Institute,1
NICKIE HALFLINGER,1
Occasionally,1
NIH,1
NIKKI,1
NIL,1
NINE YEAR OLD,1
NIRVANAnet,1
Oakland,1
NJIT Electronic Information Exchange System,1
Oak Brook,1
OZ BBS,1
NLM MCS,1
NMI,1
OVR,1
OVERWRITE MUCH OF THE SCREEN MEMORY,1
OVER,1
OUTLAW,1
OUT OF THE HANDS OF EVIL SAURON,1
NIBBLES AWAY,1
Oct 1992 13,1
October 13, 1989,1
Oct 72,1
October 13, 1988,1
NEW ZEALAND,1
October 12,,1
October 12,1
October 10, 1989,1
October 10,1
October 1, 1984,1
October     1989,1
NEWSWEEK FAME,1
NEWSWEEK'S ',1
NEXT FEW MONTHS,1
NEXT INSTRUCTION,1
NEXT INSTRUCTION TO BE EXECUTED,1
OctoThorpe Productions,1
NEXT PORTION OF THE BOOT,1
NEXT SERIES,1
OctoThorpe,1
Oct. 3, 1979,1
Oct. 1984,1
Oct. 12,1
NEXT STAGE,1
Oct. '82,1
NIB,1
N.,1
N Virus Type A.,1
NN GGGGGG WWW,1
More than 500,1
Morgue,1
Outrageously,1
Output    ,1
Outpost,1
Morning,1
Morph,1
Morph                An Overview of American Teleconferencing Service,1
Outline,1
Outland,1
Morpheus           ,1
Morris of Cornell,1
Orwellian,1
Mother Bell,1
Motley Crue,1
Motor Vehicles Division,1
Motoring      g car  Music                   g mus        ,1
Origins,1
Original,1
Mount Lebanon,1
Organized Crime and Racketeering Bureau,1
Mountain Bell,1
Organization  Extropy Institute,1
Oregon State University,1
More than one,1
Outside Loop Distribution Plant,1
Mouse Balls Available,1
Oval Office,1
P.O. Box,1
Monster Truck,1
P S VeRSiON,1
Montana Butthack,1
Montana Wildhack',1
Ozzy Ozbourne,1
Montessori,1
Montgomery      Blvd,1
OxGate,1
Month   ,1
Overthrow,1
Overseas Toll Completion Center Server,1
Monthly,1
Monthly          ,1
Montreal,1
Monty Python,1
Moody Loners,1
Moon BBS,1
Moore,1
Overall Control Office,1
Moorestown,1
Moral Toll  ,1
Mordar,1
Mouse,1
Mr Jackson's,1
N Virus,1
One year,1
One morning,1
One mistyped,1
Murphy,1
Muskogee,1
Myeck Waters,1
Myron L.     Cramer,1
Mystic Warrior,1
Oman,1
Omaha,1
Mystical Spork,1
Olivia,1
Old Sherwood Forest's,1
N 256,1
Old Home Week,1
N 801,1
N CALL,1
N E WAY,1
Oklahoma 87,1
N M S,1
Ohms                                                ,1
N N,1
Ohmigod,1
N SHERWOOD II,1
Mumble,1
Online,1
Orchard Street,1
Multuser,1
Mt    Maintenance,1
Mt101,1
Orange Crush,1
MuMPs,1
Orange,1
Oracle,1
Opus Outland,1
Opus,1
Muchomedia,1
Operatives,1
Muhammed Ali,1
Multi Frequncy,1
Multi Vue Graphica,1
Operation Longarm,1
MultiDesk Deluxe,1
Operation Disconnect,1
Oooh,1
Multics      ,1
Multics OS,1
Only one,1
Online Phila,1
Multiply,1
Online        ,1
OUT,1
NN NNNNNN,1
P01,1
November 1,1
Network Dreadlock,1
Novell,1
Network Integration,1
Network Marketing,1
Nov. 24th,1
Nov. 1979,1
Network Operations,1
Nov. 13,1
Nov 79,1
Networker,1
Notes                                 ,1
Networld      ,1
Neumann,1
Nevada,1
New                     York Times,1
New          York,1
New Brunswick,1
New England Telephone Company,1
Not Western Electric,1
Norwegian,1
Norway,1
New England Unix Archive Site,1
Norton Utilities,1
November,1
November 1, 1989,1
Norton Corporate Network,1
November 12, 1989                     ,1
Needless,1
November 27,1
November 23, 1988,1
Neighborhood,1
Neil Jacobstein,1
November 1990,1
Nelsons,1
NeoDesk 3.03,1
NeoDesk Command Line,1
Neon Knights   ,1
November 1989,1
Neon Knights North,1
November 1987,1
November 1979,1
November 1969,1
Nepal,1
Net Upgrade,1
November 17, 1988,1
November 17, 1985,1
Net Works II,1
November 13,1
NetCruizer IRC,1
Netweaver,1
New Hampshire,1
New User,1
November 3, 1983,1
Newusers,1
Non Platonic Relations,1
Next Day,1
Non,1
Next Generation,1
Nom,1
Noise,1
Noel,1
Next Stoll,1
Noam Cohen,1
Nexus,1
No fewer than forty two,1
No fewer than 150,1
Nfy    Lamp,1
Nicky,1
Nicole S.                                              ,1
Nietzsche,1
Nigel Manesll,1
Night Ranger,1
Nishi Shimaeshi,1
Nippon Telephone,1
Nippon Telegraph,1
Nine  millimeter,1
Nintendo Game Boy,1
Norml,1
Newton John,1
Northern Telecom,1
Newsweek,1
Northern Ireland,1
New User Bunny F00 F00,1
Northern District,1
New User Password,1
Northbrook          ,1
New Wave,1
New York 51,1
New York Institute of Technology Node Office,1
New York State,1
New York Times                     ,1
Northbrook    ,1
New York Times Service,1
New York's,1
Newest,1
Newest Version of X Boot,1
Northampton,1
North Wabash,1
North Dakota 78,1
News Mail Shell,1
North Bay,1
NewsWeek,1
North American,1
Newsgroups,1
November 29, 1988,1
November 7, 1988,1
NNNNNNNNNNNNCnnnnnnnnnnnnAMzzzzzzz.zzOP       ,1
NSC,1
NSM,1
NUI,1
NUM,1
NUM NUM NUM,1
NUMBER,1
ONT,1
ONLY MEMORY DEVICES HOLDING 2,1
NUP,1
NY 11953,1
NY 2,1
ONE PERCENT,1
ONE HUNDRED AND,1
NY 30,1
ONE HALF,1
NY ESS,1
ON Technology's,1
NY Inward,1
NY Times,1
ON THE OTHER HAND,1
ON OFF,1
NYC           NY,1
NYC TPM,1
ON LINERS HAVE,1
NSFnet,1
OPEN DOOR,1
NYU,1
NS32016,1
OUGHT,1
NOBODY,1
NONE,1
NONE OF MY BUSINESS,1
OTHERDIRECTORY,1
OSI,1
NORAD Computer System,1
OS 2,1
ORIGINAL PAGE 80,1
ORIGINAL COPY,1
ORIGINAL CODE,1
NORTH,1
NOTCH,1
ORGE,1
ORDINARILY,1
NOTed Leftside,1
ORAL,1
NOWHERE,1
OR USE OF THEM,1
NPA PRE SUFF,1
OPPOSITE END OF THE ROOM,1
NRA,1
NROFF,1
ON LINE'S CANNONBALL BLITZ,1
N_a_m_e,1
Needle,1
National Statistical System,1
OBVIOUSLY,1
OBFUSCATION,1
National Telecommunications and Information Administration,1
O.D.,1
National Transportation Safety Board's,1
Nautilus,1
O.  Five Star,1
Nazi,1
Nynex Strike Grade,1
Nynex,1
Ny,1
Numba,1
Nazis,1
Nuke,1
NeXt,1
Nuclear Regulatory Commission,1
Necrophiliac,1
Necular Deth,1
Now,1
Ned Mertens,1
November 9, 1979,1
November 9,1
November 8,1
National Telecommunications Network,1
National Security Council,1
OMERTA,1
OCC,1
N_u_m_b_e_r,1
Nagle Algorithm,1
Nahayakawa Bldg,1
OLS System 3,1
OLD Bell,1
OHIO,1
OH 26,1
OFTEN,1
OFFENDED,1
Napoleon Bonaparte,1
Nashua              ,1
Nat Goldhaber,1
Nathan Potechin,1
ODS,1
National Academy of Science,1
National Academy of Science and Engineering,1
National Aeronautics and Space Administration,1
National Book Award,1
National Computer Security Center,1
National Debt,1
National Lampoon,1
National Library of Medicine,1
OCO,1
P.S.,1
Monsignor O'Brien Highway,1
MPG,1
Marketing,1
Patrick Karel Kroupa,1
Patrick K. Kroupa,1
Patrick,1
Mars Jimmy,1
Pat Routledge,1
Pat Eberlein,1
Ninety nine,1
Marshmallow HEX,1
Marshmellow,1
Password Verified   ,1
Marshmellow HEX,1
Marshview Holiday Inn,1
Martian,1
Martin Davis,1
Passive InfraRed,1
Pass,1
Martin Marietta,1
Marty Shooman,1
Marxist,1
Mary,1
Massachusetts Department Of Public Utility,1
Massachusetts Institute of Technology,1
Participation,1
Marlboro,1
Patsy Cline,1
Math,1
Paul,1
Mariana R. Pfaelzer,1
Maricopa County,1
Maricopa County Sheriff's,1
Marijuana,1
Marin 80,1
Peasants,1
Pearl Harbor,1
Marine,1
Marine Verify,1
Mariner 1,1
Marion County,1
Mark Anthony,1
PeaceNet,1
Mark Groves,1
Peace Pops,1
Peace                   ,1
Paybax BBS,1
Pawn,1
Paula Abdul,1
Paula,1
Mark W. Eichin,1
Market Street,1
Paul     ,1
Mastercard,1
Park Service,1
Margaret Hamilton,1
May 1991,1
May 31, 1990,1
May 7,1
May 7, 8,1
Pakistani,1
May 8, 1990,1
Paging Game,1
May 9,1
May 91 11,1
Pagemaker,1
Pacts,1
Packet Radio            g,1
May June 1988,1
Pacifica Radio,1
May of 1985,1
Pacific Telephone,1
May of 1992,1
Mayday,1
Mbps,1
McAfee Associates,1
McCain,1
McCaw Cellular,1
Pacific Pirates Guild,1
Pacific Palisades,1
Palm Beach County,1
Palm Beach County Probation Department,1
Math Dept,1
Palo Alto,1
Mathematician,1
Parenthesis,1
Parental,1
Paragon,1
Papua New Guinea,1
Matrix Coredump,1
Matt Welsh,1
Matthew Dornquast's,1
Max,1
Max Madd,1
Maxfield,1
Maximum K rad Eliteness,1
May 1,1
May 12, 1869,1
May 1980,1
Panorama City,1
Pandora,1
May 1985,1
May 1987,1
Panama,1
May 1989,1
Pamela Kane,1
Palo Alto B7800,1
Margaret Mead,1
Margaret,1
Pacific Bell 900 Services,1
Mac             ,1
Mac 10,1
Mac System,1
MacDougall Electronics,1
Macduff,1
Macintosh               ,1
Macintosh SE30,1
Macintosh System 7,1
Macintosh of J. Kasahara,1
Pez likes Anarchy inc,1
Macintosh or,1
Maclisp,1
Madison       WI,1
Pez                                                       ,1
Pez          ,1
Magician,1
Magna Carta,1
Magnet,1
Magnetic Surfer APPLE CAT                   ,1
Magpie,1
Magpie BBS,1
Maharishi,1
Mail,1
Pets                    ,1
Phantom Access Group,1
Phantom Access Technologies,1
Main Board Command,1
Phantom DR,1
MR.FLY ICS U. S. ROBOTICS 14,400,1
MSB,1
Philly,1
MSDOS,1
MSEC,1
Phila PA,1
MSP,1
MT,1
Phila,1
MTV,1
Phil Collins,1
Phil,1
Phibro Energy,1
MUCH M0R3,1
MUCH MORE COMPLETE PROGRAM CALLED ADVANCED DEMUFFIN,1
MULTI,1
MULTIPLE PROGRAM DISKS,1
MURPHY,1
MXU,1
MYCHESS II,1
Phiber Optik,1
Phiber,1
Ma Bell's,1
Peter Pitsch,1
Malawi,1
Pee Wee Weatherby,1
March 14, 1991,1
Pergamon Infoline,1
Perfect Asshole,1
March 15, 1980,1
Percy Shelley's,1
March 1980,1
Penthouse Forum,1
Penthouse,1
March 1982,1
March 1988,1
March 1992,1
March 1994,1
March 1st,1
Peninsula     g pen,1
Pengo,1
March of 1988,1
March, 1988,1
Pencils,1
Penal Code,1
Pelson,1
Marconi,1
Pellet Gun Rifle,1
Marcos,1
Pee Wee's,1
Perimeter,1
March 10, 1876,1
Peter Passell,1
Periodical,1
Malcolm X,1
Peter J.,1
Man,1
Peter G. Neumann,1
Manhattan,1
Pet Shop Boys                          ,1
Pet,1
Maniac,1
Manny,1
Manufacturer,1
Personal Sixgun,1
Maple Lane       Office,1
Marauder                                                                      ,1
Marauders,1
Personal Computer,1
Marc,1
Persistence,1
Marc Rotenberg,1
Persian Gulf War,1
Perrine,1
March,1
Perkin Elmer Data Network,1
Perkin Elmer,1
Pacific Bell Means,1
Pace University,1
Monroe Mindfuck,1
PHILADELPHIA INQUIRER,1
PHALSE  Phreakers,1
PHALSE,1
Million,1
PH0RTREZZ,1
PH0RCE,1
Milton Barber,1
PGH Service Center,1
PETROS,1
Mind Walker,1
MindVox          ,1
PETER,1
Minicomputer Maintenance Operations Center,1
PERSISTS FOR HISTORICAL REASONS,1
Ministry of Public     Safety of People's Republic of China,1
Ministry of Public Safety,1
PERFORM MONITOR,1
Mint_81,1
PERFORM MEMORY MOVE A1 A2,1
Minutes,1
Miranda,1
PEARL,1
PDX           ,1
Mirrorshades,1
PHEET,1
Milliamp,1
Miscellaneous           ,1
PHOENIX,1
PHREE KAWLZ 2,1
PHREE        ,1
PHRACK INC.,1
Micro Mafia,1
PHONE PHREAK'S,1
Micro Surgeon West Coast Phreaks Touch Tone Frequencies,1
MicroComm Hayes,1
Micromodem,1
PHONE NUMBER,1
PHONE DIR,1
Microport System V,1
Microtel,1
Microtimes              g microx,1
Mid American,1
Middle Town,1
Midiex,1
Midnight,1
Midnight to 6 am weekends,1
Midwestern,1
Mihocka,1
Mike O'Brien,1
Mike T.                                              ,1
Miller Companies,1
Misc Stuff,1
PDT,1
Micro Link,1
Mom,1
PARMLIST,1
PARM,1
Mommy,1
Mona Lisa,1
Monday January 15,1
Monday morning,1
PARENTS,1
Monday, January 15,1
PARC,1
PAGE NUMBER,1
Monday, October 16,1
PACX,1
PACTS          Suicide Pacts,1
PACK3TS,1
PABX,1
Monday, October 23,1
Monday, October 30,1
Monday, Wednesday,1
PA 9,1
PA 4,1
PA,1
Monitoring,1
Monroe,1
PARTICULAR ONE OVER,1
Moles,1
PDL,1
Moisture,1
PD board,1
Missing Link         ,1
PCZ EVEREEWHARE,1
Missionware  ,1
Mitch Kapors,1
PCP,1
Mitchell D. Kapor,1
PCI,1
Mitnick Plea Bargain,1
Mixer on Time Warp BBS       ,1
Mobile,1
PC4,6,1
Mobile Data International,1
PC12,1
PC Board,1
Mod,1
Modem City,1
Modem Life,1
PAUL PIONEER PRESS DISPATCH,1
PAUL MUAD'DIB,1
PATIENCE,1
PAST EIGHT YEARS,1
PASSWORD,1
PHUCK,1
PIC,1
Pac Palisade,1
PSE G Electric,1
Megahertz,1
Megaterm 3.0 Famous Systems,1
Melville High School,1
PS Sysops,1
PS,1
PROWLER,1
PROVOS,1
Menlo Park,1
Menthol Players,1
PROVIDED,1
PROTECTORS,1
PROTECTED DISK,1
Mephisto Madware,1
Merck,1
Meridian,1
PROGRAMMERS,1
Merrill Tutton,1
PROGRAM MEMORY       ,1
PROGRAM,1
Merry Xmas,1
PRODUCING RELIABLE SOFTWARE,1
PROCESS INFINITELY EASIER,1
PROCEDURE,1
PSAP ANI,1
Megabyte Hard Drive Thunderclock                            Call,1
PRIVATE,1
MegaNet,1
McDonalds,1
McGraw Hill,1
PYRAMID,1
PW,1
McKinley,1
MeSsyDOS,1
PVP,1
Meadnet,1
Meadville     ,1
PVC,1
Meadville           ,1
PUTZ UR KAZET IN2,1
Mecca,1
PUT RAFT,1
PUSSIE,1
Med Sch,1
PUSSEY,1
PUSSE,1
PUMPIN THA FREEBEEZ,1
PULL,1
PSTN,1
Media                   ,1
Meg,1
PRO ACT,1
Message Logs,1
Micro,1
POKE,1
PMS,1
Mexican,1
Mexican War,1
Mexico,1
PMON,1
PM Woodstock,1
Mexico City,1
PM,1
Mic,1
PLUG,1
PLOVER,1
Michael J.  Fuchs,1
PLATO SERIES,1
PLAIN DEALER,1
Michael Jackson,1
PITTSBURGH PRESS,1
PIT FIEND,1
PIRATE,1
Michigan Bell Security,1
Michigan State     Police,1
PILE,1
Mick Jagger          Keith Richards,1
PICK UP WITH A DISCUSSION OF THOSE TECHNIQUES NEXT TIME,1
PO Box,1
POKE 104,8       ,1
PRINT CHR,1
POKE 33,W,1
PRINT CA,1
PRINT BELL,1
PRINT,1
PREVIOUSLY,1
PRESENT TIME,1
Metal Shop Brewery,1
PRE ACT,1
Metal Shop Private,1
MetalliBashers,,1
PRE,1
Metallian,1
PRACTICALLY EVERYBODY,1
Metro Communications,1
PR3SS,1
PPG,1
POWER COMPUTER,1
POV,1
POS RLS,1
POLKALAND WEST,1
POLKALAND EAST,1
POLITICAL,1
Mexicali Blues,1
POKE 35,B,1
New Kids On The Block,1
                                     MONEY GRIP BOX                         ,1
Ranger,1
cybrarians,1
dan moss,1
dandruff shampoos,1
daniel danny dave,1
das Dummkopfen,1
dasys1,1
date,1
day and a half,1
daylight  hours,1
ddsw1,1
de corps,1
deadpan,1
deathstar,1
december,1
defcon4,1
delete,1
democratic,1
depoit,1
cyntaxera,1
cum,1
eighties,1
cul de sacs,1
couple days,1
couple of 6800's,1
couple of decades,1
couple of hours,1
couple of hundred years,1
couple of months,1
couple of yards,1
cov,1
cowbeat2.txt  xXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXx,1
cpro,1
crack_0,1
crax,1
crimelord,1
crimoid champ,1
crt,1
cruzio,1
cubic zirconia,1
diaphragms,1
digital CO apparatus,1
digital data,1
digital discovery,1
early eighties,1
early twenties,1
early years,1
east,1
east coast,1
eaten marijuana,1
eaten marijuana sensemilia,1
ecn.davy,1
edinburgh edwin edwina,1
edwina,1
eek,1
eight thousand,1
eight year old,1
eight zillion,1
eighteen year,1
eighteen year old,1
eighteen years,1
early September 1988,1
early Reagan Administration,1
early March, 1991,1
dorky,1
digital international gateway,1
digitiz         ,1
ding ding,1
discodan,1
dispenser combo,1
dob,1
doit   ,1
dozen or so,1
early 70s,1
dragonlady,1
drmenace,1
droit de seigneur,1
duDeZ,1
earlier that year,1
earlier this month,1
early '80s,1
cory.berkeley.edu violet.berkeley.edu headcrash.berkeley.edu       ,1
core!ken,1
corak,1
binary,1
bell security,1
benz beowulf berkeley,1
berkeley,1
between 1970 and 1975,1
between 2 and 3 months,1
between 3.50 and 3.53,1
between 4.9 percent,1
between 800 and 1,200,1
between December 1988 and July 1989,1
between two to six,1
billion,1
billions,1
billions of dollars,1
bin      ,1
bin           ,1
bin csh,1
bin sh,1
bell,1
beginning of last year one,1
bay area,1
austin,1
at least four,1
at least half,1
at least ten,1
at least through early 1988,1
at least two weeks,1
atleast 25 minutes,1
attacker 320it,1
autumn day,1
bass bassoon batman,1
b0ard,1
b4588,1
babe,1
babyhood,1
bageL,1
banana dicks,1
barber,1
bin wopr,1
birth year,1
condo cookie,1
board',or'nuclear,1
certain hours,1
charles charming,1
charon chester,1
chicago,1
china,1
christmas season,1
cigar classic,1
cinnet,1
city Human Rights Office,1
clockin,1
clovis,1
co ed,1
coffie,1
collegial                 association,1
coming weeks,1
comp.dcom.telecom,1
comp.sources.misc,1
cerbus,1
centrex,1
cent,1
brown,1
bol,1
bol boolean,1
bought lingerie,1
bounty year,1
bow,1
br10 cmu 10a,1
brands.13,1
bulletin board,1
carmen carolina caroline,1
busy hour,1
byte xl,1
cDc       ,1
c_cipher,1
canada,1
cape,1
caps n stuph,1
eighteenth century,1
eighty grand,1
at least a hundred and fifty,1
friday,1
from day to day,1
ftping days,1
full day's,1
full two years,1
full two years later,1
full week,1
g zine            ,1
gavin,1
genx,1
german,1
gfdfRW,1
gfm,1
gin,1
gnu,1
good old days,1
good six months,1
good week,1
friede,1
freiheit,1
electro,1
frank carson,1
forty meg,1
forty million,1
forty million dollar,1
four a.m.,1
four hour,1
four hours,1
four hundred bucks,1
four hundred hours',1
four minute,1
four or five years,1
four thousand,1
four to seven,1
four year old,1
four years ago,1
four years old,1
fourteen,1
fourteen years old,1
gore,1
graham gryphon,1
greater than 10,1
greater than 1000,1
homemade bazookas,1
hookah,1
hop                                   ,1
horde,1
hot summer of 1989,1
hotel motel,1
hours and hours,1
hours of the night,1
hundred  feet,1
hundred and twenty,1
hundred miles an hour,1
hundred years,1
hundred years later,1
hundred years old,1
hundreds of dollars,1
hundreds of years,1
hundreds or even,1
holiday year,1
hibernia,1
hg,1
half  hour,1
greek,1
greystone,1
grin,1
gyrlie,1
h_addaddr,1
h_name2host,1
half  dozen,1
half hour later,1
herbert hiawatha,1
handle TTY,1
harmony harold harvey,1
harvard,1
hax0ring_WaReZ,1
hehe,1
hehe          ,1
hellfire,1
forty four months',1
forty five minutes,1
forty bucks,1
few hundred million,1
et al                  ,1
et al.,1
et.al,1
etrigan,1
everyday,1
ex Sys,1
extra dozen,1
fateful day,1
faulk nrl,1
fedoras,1
felicia,1
few     years ago,1
few bucks,1
few days ago,1
few dollars,1
few dozen yards,1
few early morning hours,1
estimated 60,000,1
estimated 30,000,1
estimated 23,000,1
end of their days,1
elizabeth,1
end of 1984,1
end of 1987,1
end of 1989,1
end of 1991,1
end of the year,1
end of the year 2001,1
end of this,1
estimated 20 million,1
entire five minutes,1
equipment9,1
era,1
ernie,1
ert enemy,1
esfenn,1
esprit de corps,1
few hours the      evening,1
few miles,1
former days,1
few thousand,1
first quarter of 1993,1
first two hours,1
first week of the next month,1
fisch,1
five  hour,1
five feet,1
five in the afternoon,1
five miles,1
five minute,1
five minutes later,1
five year,1
five years ago,1
flat three days later,1
following evening,1
following month,1
following week,1
foolproof football foresight format,1
first nine weeks,1
first moon,1
first half of the twentieth century,1
fifteen months,1
few yards,1
few years ago,1
fewer than a dozen,1
fidonews.fidonet.org                                       ,1
fifteen feet,1
fifteen hours,1
fifteen minutes,1
fifth minute,1
first five minutes,1
fifty,1
fifty        cent,1
fifty  meters,1
fifty million,1
final day,1
final days,1
first days,1
at least five years,1
at least THREE HUNDRED,1
Whata fuck,1
Y0UR T3L3PH0N3,1
YEARS,1
YEH,1
YELLOW,1
YER K0INERZ,1
YER LEFTUR,1
YIPL  Youth                 International Party Line,1
YIPL TAP,1
YO U,1
YOU'LL SETTLE SOMEWHERE,1
YOUTH INTERNATIONAL PARTY,1
Yale University,1
Yankee,1
Yankee Data Communications Network,1
Yao shan,1
Year of Big Brother,1
Yellow,1
Yellow quartz,1
YEAR                                           ,1
Y0U'R3,1
``Name Finger,1
Y0U M1GHT,1
XX X,1
XXXXX,1
XYZZY AND PLOVER,1
Xenix,1
Xerox PARC,1
Xerox Palo Alto Research Center,1
Xerox X9700,1
XmasCon 1991,1
Xmodem,1
Xyplex,1
Y,1
Y     MANY,1
Y B983,1
Y C6E8,1
Y X,1
Y.    ,1
Y. ACTUALLY,1
Yesterday,1
Yikes,1
Yippiedom,1
Yonkers,1
Zimbabwe,1
Zionists,1
Zirconia,1
Zork III,1
Zurich,1
_TE M_,1
__,1
__M_,1
`            Previosly Seen in,1
` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` `    ,1
`A Core War Bestiary,1
`On the Security of UNIX,1
`The Worm Programs,1
`UNIX Operating  System Security,1
`` '',1
`` bin rsh,1
``Computer Viruses,1
Ziff Davis,1
Zenith,1
Zen,1
Z80,1
York,1
Yosemite Sam,1
Young Miss,1
Youth International Party,1
Yuh,1
Yuri,1
Z,1
ZAXXON IIC,1
Zeek,1
ZEN,1
ZERO PAGE MEMORY,1
ZZZZ               ,1
Zack,1
Zambia,1
Zandar Zan,1
Zaphod,1
XR2207CP,1
XORing,1
XIV,1
Wonder,1
William Tell Overture,1
William Wood,1
Willsie      ,1
WinDos 95,1
Windows,1
Windoze NT,1
Wings, The Rolling Stones,1
Winnepeg,1
Wire Splitter,1
Wirth,1
Wiscasset,1
Wizard 414,1
Wizard of Oz,1
Wizardry,1
Wizards,1
Wolf,1
Wolfgang von,1
William Shatner,1
William McGowan,1
William M. York,1
Whoops,1
Whatsdis,1
Wherein,1
White                       ,1
White House Detail,1
White Knight,1
Whitey,1
Whitman,1
Wichita,1
William Gibson's,1
Wide Area Network,1
Wilbur Mills,1
Will Gareth,1
Will Martin,1
William                 Shatner,1
William Brockway,1
William E. Brockway,1
Wombat Gonif,1
Wonderland,1
XEROX                   ,1
Woodstock of Cyberspace,1
Wyoming State Senate,1
Wyomingan,1
X,1
X B907,1
X B98E,1
X Man,1
X Reg,1
X Terminator,1
X's,1
X1 X2 X3 X4,1
X10,1
X10DER,1
X11,1
X25,1
XBT,1
XENIX 2.3.1,1
XEROX,1
Wylbur,1
Wuhan University,1
Writing Styles of Real Pez Devotees            Real  ,1
World War III,1
Worcester Polytechnical Institute,1
Words                   ,1
Works,1
Works       Tons,1
Workshop     ,1
World View Staff,1
World War I,1
World War Three,1
Writer,1
Worms Against Nuclear Killers,1
Worried,1
Wraparound,1
Write WP,1
Write,Execute,1
Writeln 'Joystick Password Verification',1
Writeln 'Please Input Your Password,1
``DONE,1
``caroline,1
at least HALF,1
about two years ago,1
academician,1
af  ter,1
afternoon of July 25, 1990,1
age 15,1
age 22,1
age 23,1
age 25,1
age of 17,1
age of 18,1
age of 47,1
age of 52,1
age of seventy four,1
age of twenty one,1
age old,1
agents.10                      One,1
ahahaha haaa,1
al         ,1
abuse board,1
about two years,1
``fungible,'' ``cerulean,1
about two seconds,1
about five hours,1
about five thousand,1
about forty,1
about forty two,1
about four and a half million,1
about four or five,1
about half an hour,1
about nine,1
about nine or ten months,1
about one tenth,1
about ten,1
about ten minutes,1
about ten months,1
about three days,1
about three years ago,1
about twelve feet square,1
about two million dollars,1
albany,1
albatross albert alex alexander algebra,1
almost 100,1
almost 3,1
around June,1
arrow arthur athena,1
as early as Thursday,1
as few as a hundred,1
as few as a thousand,1
as high as fifty thousand,1
as many as 140 million,1
as many as thirty,1
as many as two dozen,1
as months,1
as much as a third,1
as much as two million,1
at least 10 months,1
at least 12,1
at least 200,1
at least 3,1
at least 5,1
around 15 to 60,1
around 100,1
aria ariadne,1
america,1
almost 3 years,1
almost a quarter,1
almost a year eairlier,1
almost eighty thousand dollars,1
almost two hours,1
alt.geek,1
althea,1
american national standards institute,1
approximately two weeks,1
an hour,1
annually,1
approximately  233,880,1
approximately 2 25 p.m. EST,1
approximately 48,1
approximately 9 00 p.m.,1
approximately a month,1
about five dollars,1
about fifty years,1
about every 10 minutes,1
about 20 to 25,1
about 10,1
about 10 or so,1
about 10 seconds,1
about 12,1
about 12 minutes,1
about 13,1
about 135 degrees,1
about 15,1
about 170,1
about 1970,1
about 2 1 2,1
about 2 3,1
about 2 million yen,1
about 2 months,1
about 2 months ago,1
about 2 seconds,1
about 20,1
about 1,900,1
about 1,600,1
about 1,500,1
aaa academia,1
``imbroglio,1
``kathy,1
``umesh,1
a decade,1
a million,1
a million dollars,1
a'chucklin,1
ab158,1
about 1 minute,1
about  3.00,1
about  400,1
about  6 inches,1
about 1,1
about 1 1 2 inches,1
about 1 2 million,1
about 1 million barrels,1
about 20  feet,1
about 200,000,1
about an hour,1
about 25 to 30,1
about 800 megabytes,1
about 85,000,1
about 90,1
about 90 seconds,1
about 911,1
about a 100,000,1
about a foot and a half long,1
about a half an hour,1
about a hundred and,1
about a hundred and fifty million,1
about a hundred bucks,1
about a million dollars,1
about a minute,1
about a quarter,1
about a second,1
about a week ago,1
about a year ago,1
about 70,1
about 7 PM EST,1
about 65,1
about 4,1
about 3,1
about 3 cents,1
about 3 minutes,1
about 3 months,1
about 30 seconds,1
about 30,000,1
about 320,1
about 4 months ago,1
about 60,1
about 400,1
about 5   days,1
about 5 hours,1
about 6,1
about 6 7 seconds,1
about 6 miles,1
about 6'7,1
hundreds or thousands of dollars,1
hundredth,1
hunky WHITE KNIGHT,1
sparhawk,1
speedrcr,1
spermicidal foam,1
spring and summer months,1
springer,1
stanton,1
stephen,1
steven,1
stick,1
strauhd,1
summer busts,1
summer of  1983,1
summer of '89,1
summer of 1983,1
summer of 1985,1
summer of 1991,1
superior authority,1
supreme communications company,1
specif,1
sp00geD,1
three days,1
social                 organization of deviant groups,1
sheldon shiva,1
shovin,1
simon simple singer,1
single day,1
six hundred,1
six or more years,1
six or seven,1
six thousand,1
